property_type,society,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,price,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,hsiidc sidco aravali,manesar,5455.0,3,3,3+,2.0,Moderately Old,0.81,1900.0,0,1,0,0,0,0,74,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,emaar palm gardens,sector 83,10931.0,3,3,3,4.0,Relatively New,1.55,1400.0,0,1,0,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,mahindra luminare,sector 59,8036.0,3,3,1,26.0,Under Construction,5.5,2738.0,0,1,0,0,0,0,24,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,experion windchants,sector 112,17454.0,3,5,2,15.0,Relatively New,4.25,3000.0,0,1,0,1,0,0,72,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,corona optus,sector 37c,19178.0,3,3,3,4.0,New Property,1.26,1400.0,0,0,0,0,0,0,28,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,pareena laxmi apartments,sector 99a,5904.0,2,2,2,11.0,New Property,0.32,502.0,0,0,0,0,0,0,66,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,rof ananda,sector 95,7050.0,2,2,2,10.0,New Property,0.38,599.0,1,0,0,0,0,0,15,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,dlf new town heights,sector 91,6579.0,4,4,3+,16.0,Moderately Old,2.0,2468.0,1,1,0,1,0,0,65,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,godrej aria,sector 79,5295.0,2,2,3,8.0,Relatively New,0.96,1012.0,0,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar gurgaon greens,sector 102,5290.0,3,3,3,9.0,Relatively New,1.35,1315.0,0,1,0,0,0,0,100,"28.4750° N, 76.9715° E",28.475,76.9715
flat,smart world gems,sector 89,11111.0,2,2,3,3.0,New Property,1.0,1233.0,1,0,0,0,1,0,99,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,awho sispal vihar,sector 49,15361.0,4,3,3+,4.0,Old Property,2.0,2492.0,0,0,0,0,0,0,65,"28.4121° N, 77.0480° E",28.4121,77.048
flat,sidhivinayak apartments,sector 55,8609.0,4,3,3+,9.0,Moderately Old,1.9,2000.0,0,0,0,1,0,2,35,"28.4281° N, 77.1100° E",28.4281,77.11
flat,chd avenue,sector 71,17488.0,3,4,3,3.0,Moderately Old,1.1,1631.0,0,1,0,0,0,0,26,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,bestech park view residency,sector 2,8333.0,3,4,3+,10.0,Moderately Old,1.55,1738.0,0,1,0,0,0,0,100,"28.5095° N, 77.0320° E",28.5095,77.032
flat,rof ananda,sector 95,8378.0,2,2,1,5.0,Relatively New,0.31,610.0,0,0,0,1,0,1,74,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,dlf new town heights,sector 90,8592.0,4,4,3+,1.0,Relatively New,1.55,2139.0,0,1,0,1,0,0,81,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,m3m woodshire,sector 107,4706.0,3,4,3+,2.0,Relatively New,1.8,1837.0,0,1,0,0,0,0,129,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,sbtl caladium,sector 109,10379.0,3,3,3+,9.0,Relatively New,1.7,2303.0,0,1,0,0,0,0,159,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,m3m woodshire,sector 107,7952.0,3,3,3,10.0,Relatively New,1.32,1758.0,0,0,0,0,0,0,117,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,sbtl caladium,sector 109,6749.0,3,3,2,8.0,Relatively New,1.63,2303.0,0,1,0,0,0,0,159,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,vatika the seven lamps,sector 82,13666.0,2,2,2,0.0,Relatively New,0.85,1176.0,0,0,0,0,0,1,49,"28.3935° N, 76.9600° E",28.3935,76.96
flat,la vida by tata housing,sector 113,6422.0,2,2,2,6.0,Relatively New,1.45,1080.0,0,0,0,0,0,0,80,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,shri banke bihari society,sector 56,9786.0,3,3,3+,2.0,Old Property,1.37,1450.0,0,0,0,0,1,0,174,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,bestech park view residency,sector 2,8333.0,2,2,3,0.0,Moderately Old,1.01,1281.0,0,0,0,0,0,0,92,"28.5095° N, 77.0320° E",28.5095,77.032
flat,bestech altura,sector 79,9513.0,3,4,3,9.0,New Property,1.72,2050.0,0,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,umang winter hills,sector 77,8333.0,2,2,2,7.0,Relatively New,0.75,1180.0,0,0,0,0,0,1,174,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,conscient heritage max,sector 102,12650.0,3,4,3+,13.0,Relatively New,2.0,1900.0,1,1,0,0,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf the icon,sector 43,8484.0,4,4,3+,18.0,Old Property,6.0,2556.0,0,1,0,0,0,1,150,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,conscient heritage max,sector 102,9640.0,4,5,3+,17.0,Moderately Old,2.65,2311.0,0,1,0,0,0,0,125,"28.4750° N, 76.9715° E",28.475,76.9715
flat,birla navya,sector 63a,5937.0,3,3,3,1.0,Under Construction,3.5,5895.0,0,0,0,0,0,0,38,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,godrej nature plus,sector 33,9123.0,2,2,2,4.0,Under Construction,1.31,85.0,0,0,0,0,0,0,92,"28.4420° N, 77.0207° E",28.442,77.0207
flat,shree vardhman victoria,sector 70,9256.0,3,5,3,12.0,Relatively New,1.63,1527.0,0,1,0,0,0,0,43,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,birla navya,sector 63a,7850.0,3,3,3,4.0,Relatively New,3.3,4204.0,0,1,0,0,0,0,52,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,vatika city homes,sector 83,6059.0,3,3,3,8.0,Moderately Old,1.05,1468.0,0,0,0,1,0,1,103,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,emaar gurgaon greens,sector 102,12943.0,3,4,3+,9.0,Relatively New,1.35,1400.0,0,1,0,1,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf garden city floors,sector 92,6479.0,3,4,2,1.0,Relatively New,1.7,1475.0,0,0,0,0,0,0,63,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,pyramid urban homes 2,sector 86,6468.0,2,2,1,10.0,Relatively New,0.5,578.0,0,0,0,0,0,0,15,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,experion windchants,sector 112,4864.0,3,5,3+,22.0,Relatively New,3.75,2536.0,0,1,0,0,0,1,49,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,godrej,sector 79,3368.0,2,2,3,3.0,New Property,1.41,1747.0,1,0,0,0,0,0,104,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,ats tourmaline,sector 109,9495.0,3,4,3+,9.0,Relatively New,1.75,1946.0,0,1,0,0,0,0,94,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,godrej oasis,sector 88a,11725.0,3,3,3+,4.0,Relatively New,1.4,1674.0,0,0,0,0,0,1,38,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,allure homes,sector 37,16941.0,2,2,1,2.0,Relatively New,0.72,1100.0,0,0,0,0,1,1,16,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,ramsons kshitij,sector 95,8223.0,2,2,1,1.0,Relatively New,0.31,419.0,1,0,0,0,1,0,65,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,godrej oasis,sector 88a,8173.0,2,2,3,14.0,Relatively New,1.15,1380.0,1,0,0,1,0,0,174,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,ansal heights 86,sector 86,12857.0,3,3,2,10.0,New Property,0.9,1690.0,0,0,0,0,0,0,29,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,smart world gems,sector 89,7862.0,2,2,3,3.0,New Property,1.0,1233.0,1,0,0,0,1,0,99,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,conscient heritage max,sector 102,8758.0,3,4,3+,20.0,Relatively New,2.2,1186.0,1,1,0,0,0,1,45,"28.4750° N, 76.9715° E",28.475,76.9715
flat,umang monsoon breeze,sector 78,8156.0,2,2,2,11.0,Moderately Old,0.69,1422.0,0,0,0,0,0,0,60,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,tulip violet,sector 69,6552.0,3,4,2,0.0,Relatively New,1.75,2056.0,0,0,0,0,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,m3m sierra 68,sector 68,10309.0,2,2,3,1.0,Relatively New,1.2,982.0,0,0,0,0,0,2,76,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,emaar mgf palm hills,sector 77,18496.0,4,4,3+,2.0,Relatively New,1.55,1800.0,1,1,0,0,0,2,49,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,signature global synera,sector 81,5184.0,1,1,2,3.0,Relatively New,0.38,444.0,0,0,0,0,0,0,43,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,signature global solera,sector 107,6272.0,2,2,2,8.0,Relatively New,0.35,608.0,0,0,0,0,0,0,45,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,emaar palm gardens,sector 83,8192.0,3,3,3,11.0,Relatively New,1.4,1582.0,0,1,0,0,0,2,58,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,experion the heartsong,sector 108,8826.0,4,4,3+,10.0,Relatively New,2.0,2500.0,0,1,0,1,0,1,174,"28.5134° N, 76.9830° E",28.5134,76.983
flat,unitech vistas,sector 70,57508.0,3,3,0,7.0,Relatively New,9.0,1565.0,0,0,0,0,0,0,0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,vatika sovereign park,sector 99,13913.0,3,4,3,1.0,New Property,2.45,2516.0,0,1,0,0,0,1,165,"28.4640° N, 76.9614° E",28.464,76.9614
flat,parsvnath exotica,sector 53,14633.0,3,4,3,7.0,Old Property,5.0,3222.0,0,1,0,0,0,1,24,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,mapsko mount ville,sector 79,10443.0,3,3,2,1.0,Relatively New,1.25,1212.0,1,0,0,1,0,1,166,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,conscient habitat,sector 99a,8411.0,2,2,1,8.0,Relatively New,0.27,538.0,0,0,0,0,1,0,49,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,m3m the marina,sector 68,10699.0,3,2,3,4.0,Relatively New,2.22,1403.0,0,0,0,0,0,0,44,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,ss the leaf,sector 85,8838.0,2,2,2,17.0,New Property,1.3,1484.0,0,0,0,0,0,0,90,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar mgf the palm drive,sector 66,5505.0,3,4,3,6.0,Relatively New,3.5,2150.0,0,1,0,0,0,0,68,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,puri emerald bay,sector 104,6667.0,4,4,3+,5.0,Relatively New,2.55,2303.0,0,1,0,0,0,0,49,"28.4788° N, 76.9960° E",28.4788,76.996
flat,experion the heartsong,sector 108,8535.0,4,5,3+,2.0,Relatively New,3.0,2204.25,0,1,0,0,0,2,149,"28.5134° N, 76.9830° E",28.5134,76.983
house,ninex city,sector 76,6250.0,4,4,0,14.0,New Property,1.75,3111.0,0,0,0,0,0,0,0,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,shapoorji pallonji joyville gurugram,sector 102,4746.0,2,2,2,10.0,Relatively New,0.97,742.0,0,0,0,0,0,0,151,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf the skycourt,sector 86,13776.0,3,3,1,9.0,Relatively New,1.35,1746.0,0,0,0,0,0,0,119,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,parkwood westend,sector 92,5204.0,2,2,3,5.0,Under Construction,0.7,1217.0,1,0,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,shapoorji pallonji joyville gurugram,sector 102,6000.0,2,2,2,10.0,Relatively New,1.35,828.0,0,0,0,0,0,0,22,"28.4750° N, 76.9715° E",28.475,76.9715
flat,tulip violet,sector 69,8621.0,3,3,2,9.0,Relatively New,1.4,1428.0,0,0,0,1,0,0,120,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ireo victory valley,sector 67,8036.0,3,3,3,10.0,Relatively New,2.95,2150.0,0,1,0,0,0,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,maxworth city residences,sector 10a,7353.0,2,2,3,9.0,New Property,0.9,1086.0,0,0,0,0,1,0,52,"28.4469° N, 77.0106° E",28.4469,77.0106
flat,vatika lifestyle homes,sector 83,8772.0,3,2,2,1.0,Moderately Old,1.05,1600.0,0,0,0,0,0,1,106,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,spaze privvy the address,sector 93,13499.0,3,4,2,12.0,Relatively New,1.25,1350.0,0,0,0,0,0,1,96,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,vatika lifestyle homes,sector 83,7448.0,3,2,3,15.0,Relatively New,1.15,1588.0,0,0,0,0,0,0,37,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,suposhaa smartworld orchard,sector 61,14782.0,3,3,3,1.0,Under Construction,2.17,1721.0,0,0,0,0,0,0,0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,bhawna cghs,sector 43,10156.0,4,4,3+,12.0,Moderately Old,3.25,3115.0,0,0,0,1,0,1,119,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,sobha city,sector 108,6476.0,3,3,3,15.0,Relatively New,2.45,1460.0,0,0,0,0,0,0,49,"28.5134° N, 76.9830° E",28.5134,76.983
flat,mapsko mount ville,sector 79,7585.0,3,3,3,18.0,Relatively New,1.25,1058.0,1,0,0,0,0,1,102,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tata gurgaon gateway,sector 113,11667.0,2,2,2,10.0,Relatively New,1.75,1430.0,1,0,0,0,0,0,104,"28.5287° N, 77.0233° E",28.5287,77.0233
house,huda ashok vihar phase,sector 4,10234.0,3,2,1,2.0,New Property,0.7,684.0,1,0,0,0,0,0,7,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,apartment,sector 92,16667.0,3,4,3,2.0,Moderately Old,0.75,1778.0,1,0,0,0,0,0,113,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,godrej oasis,sector 88a,10701.0,2,2,3,15.0,Relatively New,1.19,1387.0,1,0,0,1,0,1,174,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,raheja vedaanta,sector 108,14981.0,3,3,3,9.0,Relatively New,0.8,1663.0,0,0,0,1,0,0,174,"28.5134° N, 76.9830° E",28.5134,76.983
flat,ss,sector 85,14286.0,2,2,3,15.0,Relatively New,1.2,1660.0,0,0,0,0,0,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,imperia the esfera,sector 37c,11250.0,3,3,3,9.0,Relatively New,0.9,1435.0,0,0,0,0,0,0,66,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,the serenas,sector 36,7910.0,2,2,1,3.0,New Property,0.42,590.0,0,0,0,0,0,0,0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,pivotal devaan,sector 84,10632.0,2,2,1,5.0,Relatively New,0.37,532.0,0,0,0,0,0,0,73,"28.3979° N, 76.9736° E",28.3979,76.9736
house,palam vihar extension west zone rwa,sector 2,6481.0,2,2,0,1.0,New Property,0.35,600.0,0,0,0,0,0,0,0,"28.5095° N, 77.0320° E",28.5095,77.032
house,ansals florence villa,sector 57,19820.0,4,3,3+,2.0,Moderately Old,3.3,1665.0,1,1,1,1,0,0,151,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,emaar mgf emerald estate,sector 65,6535.0,2,2,2,6.0,Relatively New,1.42,1010.0,1,0,0,0,0,1,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,godrej,sector 79,7393.0,2,2,3,4.0,New Property,1.29,1423.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,on request,sector 103,17549.0,3,3,3+,8.0,Relatively New,1.69,1670.0,0,0,0,0,0,0,49,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,dlf park place,sector 54,5899.0,3,4,3+,25.0,Relatively New,4.85,8222.0,0,1,0,0,0,1,26,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,dhoot time residency,sector 63,5000.0,3,3,3+,14.0,Relatively New,3.0,6000.0,0,1,0,0,0,1,0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,bptp terra,sector 37d,7208.0,4,4,3,7.0,Relatively New,1.75,2100.0,0,0,0,0,1,1,120,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,breez global heights 88a,sector 88a,4840.0,3,2,2,2.0,Relatively New,0.5,663.0,0,0,0,0,0,0,15,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,bptp terra,sector 37d,8855.0,3,3,3,17.0,Relatively New,1.5,1692.0,0,0,0,0,1,0,49,"28.4478° N, 76.9703° E",28.4478,76.9703
house,shivpuri,sector 7,8889.0,10,5,3,2.0,Old Property,2.4,2700.0,1,1,0,1,0,0,8,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,greenopolis,sector 89,6395.0,2,2,2,6.0,Under Construction,0.8,1441.0,0,0,0,0,0,0,44,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,adani aangan galleria,sector 89,6562.0,1,1,1,6.0,New Property,0.25,430.0,0,0,0,0,0,0,74,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,bestech park view residency,sector 2,4345.0,3,4,3+,7.0,Moderately Old,1.51,1738.0,0,1,0,0,0,1,84,"28.5095° N, 77.0320° E",28.5095,77.032
flat,supertech araville,sector 79,5425.0,2,2,3,5.0,New Property,0.83,1700.0,1,0,0,0,0,2,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,professors enclave cghs,sector 56,9048.0,3,3,3+,6.0,Moderately Old,1.55,1810.0,0,1,0,0,0,1,49,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,godrej nature plus,sector 33,9065.0,2,2,3,17.0,New Property,1.25,1385.0,0,0,0,0,0,0,56,"28.4420° N, 77.0207° E",28.442,77.0207
flat,orris aster court,sector 85,7346.0,2,2,2,5.0,Relatively New,0.67,1250.0,0,0,0,0,1,1,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,la vida by tata housing,sector 113,10000.0,3,2,2,7.0,New Property,1.85,1429.0,0,0,0,0,0,0,13,"28.5287° N, 77.0233° E",28.5287,77.0233
house,palam vihar extension west zone rwa,sector 2,4444.0,6,4,2,2.0,Moderately Old,0.4,900.0,0,0,0,0,0,0,36,"28.5095° N, 77.0320° E",28.5095,77.032
flat,dlf the ultima,sector 81,4814.0,3,4,3+,19.0,Relatively New,2.4,1903.0,0,1,0,0,0,2,174,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,"ganpati apartment  2, laxman vihar phase 1",sector 4,6667.0,2,2,1,0.0,Relatively New,0.45,944.0,0,0,0,0,0,1,46,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,m3m woodshire,sector 107,7631.0,3,4,3+,8.0,Relatively New,1.35,1950.0,0,1,0,0,0,1,74,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,godrej,sector 79,6586.0,2,2,3,3.0,New Property,1.3,1423.0,1,0,0,0,0,0,49,"28.3624° N, 76.9787° E",28.3624,76.9787
house,unitech espace,sector 50,34846.0,5,5,3+,2.0,Moderately Old,11.29,3240.0,1,0,0,1,0,0,21,"28.4178° N, 77.0628° E",28.4178,77.0628
house,suncity essel towers,sector 28,22222.0,4,4,3+,3.0,Old Property,6.0,2700.0,1,0,0,0,0,1,89,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,shree vardhman victoria,sector 70,5015.0,3,5,3,8.0,Relatively New,1.55,1527.0,0,1,0,0,0,0,174,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,m3m heights,sector 65,6869.0,2,2,3,4.0,Under Construction,1.9,1141.0,0,0,0,0,0,0,54,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf new town heights,sector 86,5589.0,3,3,3,12.0,Moderately Old,1.3,1747.0,0,1,0,1,0,0,106,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,smart world orchard,sector 61,6739.0,3,3,2,2.0,New Property,2.3,1475.0,1,0,0,0,0,0,79,"28.4050° N, 77.0963° E",28.405,77.0963
flat,m3m capital,sector 113,15680.0,4,5,3+,25.0,New Property,2.57,2060.0,1,0,0,0,0,1,79,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,paras dews,sector 106,12419.0,4,6,3+,6.0,Relatively New,2.1,2131.0,0,1,0,0,1,0,60,"28.5007° N, 77.0003° E",28.5007,77.0003
house,dlf city plots phase 3,sector 24,3292.0,8,5,3+,4.0,Old Property,1.6,540.0,0,0,0,0,0,0,8,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,tulip ivory,sector 70,12998.0,4,4,3+,10.0,Moderately Old,2.35,2667.0,0,1,0,0,0,1,65,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ramprastha the edge towers,sector 37d,8307.0,2,2,3,10.0,Relatively New,0.8,1310.0,0,0,0,0,1,0,166,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,bsf chs,gwal pahari,6001.0,3,3,3,13.0,Old Property,0.95,1778.0,0,0,0,0,0,0,37,"28.4484° N, 77.0210° E",28.4484,77.021
flat,m3m latitude,sector 65,13279.0,3,3,3,7.0,New Property,4.6,3464.0,1,1,1,1,0,0,115,"28.4030° N, 77.0690° E",28.403,77.069
flat,godrej nature plus,sector 33,9853.0,3,2,2,18.0,New Property,1.67,1857.0,0,0,0,0,0,0,67,"28.4420° N, 77.0207° E",28.442,77.0207
flat,m3m golfestate,sector 65,6533.0,3,3,3,19.0,Moderately Old,6.1,3027.0,1,1,0,0,0,1,174,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar mgf emerald floors premier,sector 65,7170.0,3,3,3,2.0,Relatively New,2.24,1833.0,1,1,0,0,0,0,46,"28.4030° N, 77.0690° E",28.403,77.069
flat,orris carnation residency,sector 85,8519.0,3,3,1,1.0,Relatively New,0.88,1344.0,0,0,0,0,0,0,65,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar imperial gardens,sector 102,8515.0,3,4,2,17.0,Relatively New,1.91,1587.0,1,1,0,0,0,1,152,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech park view grand spa,sector 81,8344.0,4,4,3+,19.0,Relatively New,4.7,6268.0,0,1,0,0,0,1,140,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,puri diplomatic greens,sector 111,14614.0,4,5,3+,10.0,Relatively New,3.5,2700.0,0,1,0,0,0,1,49,"28.5238° N, 77.0320° E",28.5238,77.032
flat,emaar mgf emerald floors premier,sector 65,19486.0,3,3,3,3.0,Relatively New,2.35,1833.0,1,1,0,0,0,1,124,"28.4030° N, 77.0690° E",28.403,77.069
flat,ansal heights,sector 92,8108.0,3,3,3,9.0,Relatively New,0.72,1700.0,0,1,0,0,0,0,49,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ireo victory valley,sector 67,7395.0,3,3,3,4.0,Relatively New,2.99,2200.0,0,1,0,0,0,1,37,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,pioneer park,sector 61,6645.0,3,3,3+,16.0,Moderately Old,2.04,1595.0,0,1,0,0,0,1,165,"28.4050° N, 77.0963° E",28.405,77.0963
flat,bptp park generations,sector 37d,11407.0,3,2,3+,17.0,Relatively New,1.5,1376.0,0,0,0,0,0,0,42,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,ss the leaf,sector 85,4814.0,3,4,3,8.0,Relatively New,1.58,2227.0,0,1,0,0,0,0,159,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ss the leaf,sector 85,8852.0,4,5,3+,1.0,Relatively New,1.85,2545.0,0,0,0,0,0,0,95,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,vatika xpressions,sector 88b,16254.0,2,2,3,3.0,New Property,0.92,1350.0,0,0,0,0,0,0,26,"28.4446° N, 76.9542° E",28.4446,76.9542
house,ss hibiscus,sector 50,40850.0,4,4,3+,2.0,Relatively New,12.5,3060.0,1,1,0,0,0,2,160,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,microtek greenburg,sector 110,7205.0,2,2,3,13.0,Moderately Old,1.25,1339.0,1,0,0,0,0,0,6,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,signature global park 4,sector 36,8333.0,3,2,3,2.0,New Property,0.72,1244.0,0,0,0,0,0,0,0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,rof ananda,sector 95,8434.0,1,1,1,13.0,Relatively New,0.21,277.0,0,0,0,0,0,0,68,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,dlf the ultima,sector 81,10933.0,3,3,3+,9.0,Relatively New,2.12,1650.0,1,1,0,1,1,2,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,dlf regency park,sector 28,6660.0,2,2,3+,19.0,Moderately Old,1.24,1050.0,0,0,0,1,0,1,157,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,la vida by tata housing,sector 113,8792.0,3,3,3,3.0,New Property,2.33,2098.0,0,1,0,0,0,0,174,"28.5287° N, 77.0233° E",28.5287,77.0233
house,vatika india next,sector 82,21605.0,4,4,3+,3.0,Relatively New,7.0,3900.0,0,1,0,0,0,2,105,"28.3935° N, 76.9600° E",28.3935,76.96
flat,tulip violet,sector 69,19745.0,4,5,3+,14.0,Relatively New,3.25,2910.0,0,0,0,1,1,0,20,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,smart world gems,sector 89,6603.0,2,2,2,3.0,New Property,0.9,998.0,1,0,0,0,1,0,95,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,supertech araville,sector 79,17990.0,3,3,3,3.0,Relatively New,1.45,2161.0,0,0,0,0,0,0,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar mgf emerald floors premier,sector 65,11666.0,4,4,3,2.0,Relatively New,2.85,2443.0,1,1,0,0,0,0,21,"28.4030° N, 77.0690° E",28.403,77.069
flat,ild greens,sector 37c,7003.0,2,2,3+,13.0,Relatively New,0.75,1430.0,0,0,0,0,0,0,51,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,dlf new town heights,sector 90,6141.0,4,4,3+,15.0,Moderately Old,1.65,2139.0,0,1,0,0,0,1,137,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,orris aster court premier,sector 85,7185.0,3,4,2,3.0,New Property,1.45,1616.0,0,1,0,0,0,0,16,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,rk tower,sector 2,7910.0,2,2,1,1.0,Relatively New,0.95,1100.0,0,0,0,0,0,0,99,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ss the leaf,sector 85,4080.0,2,2,3,17.0,New Property,1.04,1550.0,0,0,0,0,1,0,145,"28.4042° N, 76.9513° E",28.4042,76.9513
house,ansals florence villa,sector 57,10580.0,6,6,2,3.0,Moderately Old,3.65,3450.0,1,1,1,1,0,2,152,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,shapoorji pallonji joyville gurugram,sector 102,8531.0,2,2,2,12.0,Relatively New,0.97,828.0,0,0,0,0,0,0,100,"28.4750° N, 76.9715° E",28.475,76.9715
flat,tulip yellow,sector 69,4933.0,3,3,3,14.0,Relatively New,1.8,1893.0,0,0,0,0,0,0,49,"28.3966° N, 77.0341° E",28.3966,77.0341
